EmployeeID,Age,Gender,MaritalStatus,EducationLevel,EducationField,Department,JobRole,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,PercentSalaryHike,BonusPercent,StockOptionLevel,PerformanceRating,TrainingTimesLastYear,CertificationCount,AbsenceDays,LateMarks,OvertimeHours,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,EmployeeEngagementScore,ManagerRating,TeamSize,ProjectsHandled,AverageMonthlyHours,PerformanceTrend3Months,PerformanceTrend6Months,SalaryGrowthLast3Years,Attrition
8345,39,Female,Married,High School,Engineering,Sales,Engineer,1,7,7,9,7,8,86630.0,15,36,0,2,12,12,24,4,18,2.0,1,1,5,70,2.0,12,1,185,0.45898380324697596,0.2777043579948914,22,1
8346,25,Male,Married,Master,Business,HR,Engineer,5,26,6,0,3,14,115388.0,17,16,0,4,11,7,28,4,12,1.0,1,1,5,70,4.0,10,17,144,0.040627498687399045,2.356184035574644,46,0
8347,34,Female,Single,High School,Finance,Finance,Engineer,3,30,13,8,3,13,157605.0,20,29,1,2,11,6,27,14,88,1.0,1,1,4,76,4.0,20,16,194,-1.5327479684659655,0.31212801064045187,38,1
8348,44,Female,Married,High School,Business,Finance,Engineer,1,8,10,7,7,11,132560.0,15,2,3,2,3,12,5,7,38,2.0,4,2,4,80,5.0,5,16,135,-1.4432864008201325,1.157687800020498,57,0
8349,50,Male,Married,Master,Business,IT,Executive,3,17,7,0,8,8,65504.0,13,0,1,4,12,16,8,14,73,3.0,5,5,1,65,4.0,23,17,294,0.3101158018719713,0.35782360992211226,40,0
8350,34,Female,Married,Master,HR,HR,Manager,5,1,0,7,7,3,102613.0,20,15,1,1,14,15,13,9,7,4.0,1,4,3,19,3.0,23,15,296,-0.4877780074574937,-1.6512948793601387,46,0
8351,59,Female,Married,Bachelor,Business,Sales,Analyst,3,21,5,3,0,5,135822.0,21,2,2,1,14,7,18,8,70,1.0,3,3,2,33,5.0,16,17,197,0.18414960860575388,1.0139775763401646,53,0
8352,29,Male,Single,Bachelor,Marketing,HR,Executive,3,19,13,5,7,0,95352.0,21,3,3,4,6,14,21,17,87,5.0,2,1,4,44,,15,10,128,0.03732696035255612,0.85422999359521,3,0
8353,44,Male,Single,Bachelor,Engineering,Sales,Consultant,1,3,4,7,8,12,43306.0,13,34,0,4,11,2,12,16,36,,5,4,1,35,3.0,24,11,123,-0.24781771698694535,-2.598470228861702,54,0
8354,25,Male,Single,High School,IT,IT,Executive,4,37,15,0,3,4,162408.0,25,0,1,1,10,9,28,0,29,1.0,2,1,3,36,3.0,20,19,208,0.18924870925072065,-2.2750605502662293,56,0
8355,40,Male,Single,Master,IT,Operations,Executive,5,12,12,3,7,2,,9,5,1,2,14,11,28,15,17,5.0,3,4,3,74,2.0,6,8,188,0.38538837881233307,0.9562118531999628,42,0
8356,59,Male,Single,Master,Marketing,HR,Manager,1,19,15,1,9,5,182826.0,5,39,2,4,7,10,4,16,73,1.0,5,4,5,70,2.0,14,8,157,-0.23207199038721263,-0.16103428799975597,11,0
8357,46,Female,Single,Master,HR,Finance,Engineer,2,5,13,0,4,5,157206.0,6,29,1,1,14,3,4,1,4,1.0,5,3,2,57,4.0,24,10,281,1.7156950147859324,1.4112587088488606,31,0
8358,37,Female,Married,Bachelor,Marketing,Sales,Consultant,3,14,1,3,0,5,137561.0,23,5,1,4,12,9,25,9,35,1.0,3,4,4,27,4.0,17,14,237,0.9528494885295724,-2.053529087964178,1,1
8359,33,Male,Married,Master,IT,HR,Manager,2,7,17,2,6,8,106434.0,18,36,0,2,7,19,12,17,92,,1,2,2,92,4.0,19,17,297,0.10607258008024495,1.2530160941086956,54,0
8360,34,Female,Single,Bachelor,Finance,Sales,Analyst,1,29,1,8,1,12,54347.0,12,36,0,1,11,8,28,10,8,5.0,4,1,5,91,5.0,7,14,286,-1.1399736750110467,0.31772496009174167,59,0
8361,33,Female,Married,Bachelor,IT,HR,Consultant,4,35,2,0,4,13,64948.0,8,24,1,4,0,4,15,14,99,2.0,3,3,4,49,5.0,5,15,136,0.08981929785600808,-0.24132897011249993,37,0
8362,36,Male,Married,Bachelor,IT,Finance,Consultant,5,35,8,5,0,5,47260.0,21,22,0,4,13,17,19,3,32,1.0,4,2,4,97,2.0,11,17,317,-1.3606003463900294,1.7569689192743019,26,0
8363,25,Male,Married,Master,Engineering,Sales,Manager,1,2,17,3,4,11,76158.0,12,14,2,3,10,9,1,0,31,4.0,2,4,4,74,,13,3,318,-1.0477220921335066,0.8422789944175824,25,0
8364,55,Male,Married,Bachelor,IT,Sales,Consultant,4,26,19,3,5,0,161298.0,21,26,0,3,14,1,25,17,73,3.0,1,3,1,91,2.0,5,13,228,-0.5163986693302548,-1.8353517901878384,3,0
8365,55,Female,Single,Bachelor,IT,Operations,Executive,1,29,12,2,8,5,,22,4,0,2,7,8,1,13,17,1.0,2,2,2,34,1.0,19,3,132,-2.157811924884276,0.22689762131631047,19,0
8366,46,Male,Single,Bachelor,Business,IT,Executive,4,28,9,1,9,1,164883.0,12,1,3,2,6,1,18,13,80,1.0,1,3,2,76,1.0,5,5,277,0.2662518140174978,-0.01674383806251724,57,0
8367,58,Female,Single,High School,Marketing,HR,Engineer,2,15,1,3,2,11,188405.0,18,37,0,4,1,16,22,13,9,1.0,5,5,4,42,1.0,11,4,317,0.9334927630789298,0.36607782141815726,18,0
8368,53,Female,Single,Master,IT,Finance,Manager,4,39,18,6,2,12,187119.0,17,30,2,1,10,17,20,16,52,2.0,1,3,5,100,5.0,13,4,185,-1.328085221075236,1.200233444870931,29,0
8369,43,Female,Married,High School,IT,Operations,Executive,5,37,8,6,0,12,121988.0,28,39,1,2,5,5,7,19,1,2.0,3,2,1,9,3.0,12,9,266,0.20536366404409312,-0.8934198200530338,4,0
8370,48,Female,Married,Master,Finance,Operations,Consultant,2,19,7,0,5,4,94629.0,21,29,2,4,0,10,19,12,77,1.0,5,1,4,97,2.0,23,18,259,-0.939575486817601,-0.4324242342873838,24,0
8371,29,Male,Single,Bachelor,IT,IT,Consultant,3,15,12,9,3,2,101419.0,6,38,3,4,0,15,22,19,84,3.0,1,4,3,57,2.0,7,14,241,-0.0821895735443449,-0.45326723686012443,45,1
8372,34,Female,Married,High School,Engineering,Finance,Executive,2,20,5,2,1,14,80145.0,12,18,2,2,14,19,1,6,53,3.0,4,1,2,52,1.0,23,18,316,0.9734043939942573,0.256116526892639,25,0
8373,32,Male,Married,Master,HR,HR,Manager,2,17,8,3,3,10,67631.0,15,3,2,1,3,10,3,18,96,1.0,3,2,2,55,1.0,6,13,318,0.4299563729384338,-1.1211849533075395,8,0
8374,26,Female,Single,Bachelor,Finance,Sales,Manager,3,30,13,2,8,9,113042.0,8,26,3,2,12,9,11,2,68,1.0,4,5,1,49,4.0,8,8,172,-1.2559036237511165,-0.8016617962136502,20,0
8375,56,Male,Divorced,High School,IT,IT,Analyst,2,1,1,5,2,1,58241.0,29,8,1,2,1,7,2,6,54,3.0,5,5,4,85,,7,13,193,0.15183999039254278,0.7094441883163582,28,0
8376,59,Male,Single,Bachelor,HR,Sales,Manager,2,23,6,6,7,14,,7,28,1,4,2,10,8,17,45,5.0,1,5,1,99,3.0,6,2,204,-2.5875351436009737,0.7798607088342389,59,1
8377,29,Male,Divorced,Bachelor,Engineering,Operations,Executive,3,5,11,3,4,11,58500.0,12,6,0,2,5,6,18,8,97,4.0,5,1,1,20,2.0,17,5,284,-1.077421537829559,-2.080851918429776,13,0
8378,49,Female,Single,Bachelor,Marketing,Sales,Analyst,3,16,10,6,4,1,193753.0,11,4,1,5,10,3,29,9,52,4.0,5,3,2,29,4.0,10,11,265,-1.7817027329438981,-1.1897506656165948,41,0
8379,42,Female,Single,Bachelor,IT,HR,Consultant,5,25,18,5,6,11,196602.0,28,30,2,2,3,8,8,15,10,1.0,4,3,3,17,1.0,14,18,133,0.2185291936837657,-1.1810873684699972,14,0
8380,56,Female,Married,Bachelor,Marketing,HR,Executive,2,36,18,0,4,5,122276.0,29,38,0,4,6,11,7,12,76,5.0,2,3,3,47,5.0,10,4,207,0.40186903991760564,-0.3796928289633496,44,1
8381,35,Male,Divorced,Bachelor,IT,Sales,Engineer,2,1,14,0,6,0,,24,33,0,2,0,17,24,18,28,2.0,5,3,1,40,3.0,8,16,164,0.9321119678903457,0.5747913150751625,36,0
8382,32,Female,Single,Bachelor,Finance,Sales,Engineer,2,25,19,3,1,10,177834.0,20,19,1,3,11,4,6,16,10,2.0,4,5,5,11,1.0,4,3,305,-2.6809862343983566,1.119237930717365,32,1
8383,49,Female,Married,Bachelor,Finance,IT,Manager,5,36,12,6,0,13,,14,28,1,4,13,3,8,14,58,5.0,4,3,3,32,3.0,10,2,138,1.3875620901499692,1.6016672141751516,28,1
8384,23,Female,Married,High School,HR,HR,Analyst,2,0,14,3,9,4,44254.0,9,11,3,3,2,11,18,7,7,1.0,5,4,4,6,1.0,8,8,317,1.2850930117025814,1.290512697615487,22,0
8385,52,Male,Single,Bachelor,Engineering,Sales,Analyst,3,1,4,6,6,3,120586.0,27,27,2,3,13,6,7,7,51,2.0,3,5,4,15,1.0,6,18,290,0.060086236069779184,-2.217941149113903,22,0
8386,51,Female,Married,Bachelor,Business,Finance,Consultant,3,32,0,5,4,9,32234.0,10,39,1,1,12,18,10,13,96,,4,1,4,35,1.0,2,17,171,0.6948205420794485,-1.0380677868907635,41,0
8387,55,Female,Married,Bachelor,HR,IT,Manager,3,10,15,3,6,0,171860.0,7,37,1,2,11,17,7,3,45,1.0,4,1,5,44,4.0,9,5,301,-1.7225615051092797,2.7405174247262876,32,0
8388,22,Male,Single,Bachelor,HR,IT,Analyst,3,29,10,9,0,9,355435.0,12,27,3,2,6,2,17,17,95,4.0,1,2,1,71,3.0,15,9,136,-1.3778105168585377,-1.152021555145008,37,0
8389,35,Male,Married,High School,Engineering,IT,Executive,4,33,14,7,6,12,126762.0,15,10,0,2,10,14,21,19,5,5.0,1,2,1,29,3.0,23,18,148,-1.702057519774343,0.44045260741641107,21,0
8390,33,Male,Divorced,Bachelor,IT,IT,Consultant,3,26,12,0,0,8,191840.0,22,8,1,3,10,13,5,11,65,2.0,3,4,5,76,2.0,24,19,139,0.47322095015151294,-1.5478766840682285,27,0
8391,25,Male,Married,Bachelor,Marketing,Sales,Analyst,5,33,14,6,2,9,,21,30,2,5,0,4,20,9,28,4.0,4,1,5,50,3.0,7,5,200,0.6790117766337787,0.026547392863269428,3,0
8392,42,Male,Divorced,Bachelor,Marketing,Operations,Engineer,4,6,17,0,2,3,191887.0,26,23,1,5,14,1,23,0,34,5.0,5,1,1,88,3.0,2,18,246,-1.2536643256847109,-0.9127310311064312,42,0
8393,49,Male,Single,PhD,IT,Finance,Engineer,2,38,14,5,2,13,59984.0,17,37,0,5,5,2,17,13,31,2.0,3,4,2,50,5.0,10,12,238,0.6934380812163554,-1.7689074292736453,22,0
8394,43,Female,Single,Bachelor,Business,Operations,Analyst,3,38,1,6,4,1,165560.0,18,12,1,1,12,19,10,16,85,5.0,4,4,2,67,4.0,6,5,280,-1.1520579603559438,0.7821301623181443,36,1
8395,39,Female,Married,Master,Business,Operations,Engineer,2,1,8,5,1,10,126550.0,14,21,2,1,4,14,3,15,46,5.0,2,4,3,93,3.0,16,15,315,0.13705062546586408,-2.219082510623855,14,0
8396,48,Male,Married,High School,Business,Sales,Executive,3,29,16,3,0,14,50062.0,21,23,0,3,3,12,14,13,3,5.0,1,1,1,13,1.0,2,5,132,0.8543891364148567,-0.17611242912512118,12,0
8397,27,Female,Single,Bachelor,IT,IT,Consultant,3,2,17,7,5,6,72330.0,21,19,0,4,2,0,5,8,33,5.0,5,4,1,95,,3,17,260,-1.278387401927827,-0.9751466607696879,10,0
8398,29,Male,Single,Bachelor,Finance,IT,Executive,4,1,9,7,9,14,131257.0,29,11,3,3,8,8,3,6,89,3.0,4,5,2,94,4.0,21,11,184,0.18615545159701127,-0.2476786229173298,17,0
8399,45,Female,Married,Bachelor,HR,Sales,Engineer,3,29,8,1,9,10,147105.0,15,36,1,4,9,13,17,9,33,3.0,4,4,2,37,3.0,19,18,243,-0.03481336879980953,-1.3231883520666947,17,0
8400,23,Male,Single,Bachelor,Finance,Sales,Analyst,3,36,19,0,3,0,110895.0,21,28,2,5,10,18,25,9,47,2.0,3,3,4,52,4.0,11,14,177,1.7100131384145174,-0.28031830652058537,23,0
8401,37,Male,Single,Bachelor,IT,HR,Analyst,1,28,19,7,0,10,134453.0,13,36,1,4,8,6,8,16,68,2.0,2,2,2,6,1.0,15,6,181,-0.3138706812198613,0.3213159822911394,46,0
8402,22,Female,Married,Master,Finance,IT,Consultant,5,34,19,6,8,1,155365.0,23,35,2,4,2,18,21,8,34,1.0,4,1,5,92,2.0,10,12,147,1.6772163877793946,-0.28284416119660827,54,0
8403,40,Female,Divorced,High School,Business,Finance,Engineer,5,37,8,9,6,12,160929.0,6,39,1,4,12,18,24,11,38,4.0,2,1,5,90,1.0,14,1,151,-1.7724487614069586,0.9383127712663807,41,0
8404,26,Female,Married,Bachelor,Finance,HR,Engineer,2,21,3,1,5,2,,7,10,1,2,9,18,5,10,99,4.0,4,5,1,75,4.0,4,17,269,2.055899134512643,1.242610928331954,16,0
8405,46,Female,Married,High School,IT,Operations,Engineer,2,36,14,4,3,3,76713.0,22,13,1,3,12,8,0,9,48,3.0,1,4,2,9,3.0,23,15,270,0.3040313813378747,0.7508711970399455,2,0
8406,33,Female,Single,Bachelor,HR,IT,Manager,4,17,19,4,6,1,35887.0,20,29,2,1,5,9,22,4,78,4.0,4,2,1,77,5.0,24,8,277,-0.2602798220685784,-0.7890811446398933,45,0
8407,39,Female,Married,Master,Finance,Sales,Analyst,2,39,9,6,6,6,73888.0,6,22,2,2,10,8,8,15,10,5.0,4,3,5,40,2.0,15,1,138,0.3904969336574619,0.5036652474749284,50,0
8408,25,Female,Single,Master,Finance,Sales,Engineer,1,33,9,1,7,7,32454.0,21,15,2,5,11,14,27,19,18,3.0,5,1,3,43,2.0,6,15,290,1.862449991969305,-0.7188556095365953,7,0
8409,37,Female,Divorced,Bachelor,Finance,Sales,Consultant,2,37,15,8,8,10,21210.0,8,30,3,2,0,13,13,0,10,5.0,5,1,4,55,2.0,22,14,128,-2.0747860874983286,-1.047503074628296,55,0
8410,31,Male,Married,Bachelor,Finance,IT,Manager,3,29,0,8,9,5,121090.0,25,20,1,3,12,14,21,17,30,4.0,1,4,3,29,2.0,14,3,135,-1.0889918478654759,-0.8676051762660952,24,0
8411,56,Female,Married,Bachelor,HR,Finance,Engineer,2,1,18,4,0,0,,24,20,0,1,10,5,4,14,1,5.0,2,3,4,70,4.0,22,15,274,-1.3302217018791804,0.20543502406113506,56,0
8412,54,Female,Married,Bachelor,IT,Sales,Analyst,2,19,3,1,2,14,27671.0,21,20,3,4,7,1,14,7,24,3.0,5,3,3,55,2.0,6,16,128,-0.6785338719537036,1.8779650659853626,18,0
8413,51,Male,Single,PhD,Engineering,IT,Manager,3,15,7,6,5,12,29596.0,22,38,2,5,5,3,14,9,30,3.0,4,4,3,73,2.0,12,7,217,1.5874740981283872,-0.7194815178387306,46,0
8414,28,Male,Divorced,Bachelor,Finance,Operations,Executive,1,3,16,3,4,4,60997.0,23,23,1,5,14,9,2,16,36,1.0,4,1,3,86,1.0,17,6,288,1.0849689588681886,-1.831380740498906,2,0
8415,57,Male,Single,Master,Engineering,HR,Consultant,5,12,2,2,9,4,188045.0,21,16,2,4,2,5,24,3,8,5.0,3,3,3,94,4.0,8,18,158,-1.1505119571811329,-1.203261238123799,19,0
8416,50,Male,Single,Master,HR,IT,Analyst,1,13,2,6,8,4,182913.0,14,26,3,1,4,14,9,12,9,1.0,3,4,4,35,1.0,11,7,314,0.583373857163604,-0.9208005027582139,58,0
8417,48,Female,Single,Bachelor,IT,IT,Executive,1,8,11,6,9,11,175032.0,7,16,2,1,10,9,5,8,59,5.0,5,2,4,81,2.0,2,10,259,-0.1556656835049416,-0.029390436169084586,6,0
8418,51,Female,Married,Bachelor,Marketing,Sales,Analyst,4,13,7,0,1,7,106855.0,10,37,1,3,7,6,18,3,0,5.0,5,3,4,74,5.0,16,18,270,0.8034428357008352,-0.3561666290425144,32,0
8419,24,Male,Married,Master,Engineering,HR,Consultant,4,10,4,6,3,10,156939.0,29,8,2,5,7,16,2,0,50,2.0,4,1,5,4,3.0,19,13,150,0.06863704412982695,-2.125288265278428,18,1
8420,40,Male,Single,Bachelor,IT,HR,Engineer,3,9,14,9,4,4,181585.0,22,31,2,3,14,15,2,15,60,4.0,4,3,5,70,5.0,4,13,279,-0.15042029176464425,0.3228365641234326,34,0
8421,24,Female,Single,Bachelor,Marketing,Sales,Executive,4,29,7,4,5,3,172579.0,11,39,3,4,12,6,23,2,20,4.0,2,2,3,33,2.0,3,8,177,-0.6457427088564115,0.5166769663208859,38,0
8422,42,Female,Divorced,High School,Finance,Finance,Executive,5,6,12,6,9,7,104439.0,20,5,1,5,3,16,22,12,51,4.0,5,4,3,47,,15,17,186,-0.42445500982154794,0.1541696544322289,34,0
8423,20,Female,Single,Bachelor,HR,IT,Manager,3,5,5,7,2,3,148059.0,10,17,3,4,14,12,25,19,53,3.0,1,3,1,26,4.0,3,10,291,0.5340885518044863,0.42042269171402824,40,0
8424,55,Female,Married,High School,HR,Sales,Engineer,4,16,9,9,1,12,116268.0,26,21,1,4,6,4,21,11,94,5.0,1,2,5,18,5.0,20,10,176,-0.9041517360728599,1.0965535461791356,35,0
8425,37,Male,Married,Bachelor,IT,Finance,Consultant,2,12,0,6,7,5,178716.0,17,36,1,2,4,1,5,17,21,2.0,4,2,1,87,5.0,18,18,285,1.753142767503945,0.021271204166340953,19,0
8426,51,Female,Married,Master,Business,Sales,Manager,4,3,8,9,8,12,146878.0,21,28,1,5,9,7,13,3,62,4.0,4,2,4,60,2.0,19,5,172,-0.6234118462553702,-1.2822709952452414,4,1
8427,47,Male,Married,PhD,Marketing,Operations,Executive,5,25,4,1,1,3,142365.0,14,23,0,1,11,0,14,7,64,5.0,4,3,5,23,,24,13,147,0.4420489742139495,-1.8776228594506097,44,0
8428,34,Male,Married,Bachelor,Business,Finance,Analyst,4,31,11,3,2,11,53599.0,6,30,0,2,0,2,16,10,56,2.0,5,5,2,7,5.0,14,16,143,1.2959565195822436,0.4354951454740709,29,0
8429,27,Male,Divorced,Bachelor,HR,Finance,Consultant,3,2,12,5,5,0,40877.0,24,1,2,2,3,18,7,15,91,2.0,3,4,5,34,4.0,19,9,309,0.9616301548080917,0.21422240216414679,16,0
8430,52,Female,Single,Bachelor,HR,HR,Manager,2,10,5,8,4,3,148595.0,7,7,0,2,13,14,4,5,2,2.0,2,2,4,84,5.0,2,10,139,-1.607905868044382,0.23643145452932984,0,0
8431,37,Male,Single,Bachelor,Finance,IT,Engineer,3,19,15,4,7,6,83861.0,23,5,0,3,6,12,29,3,15,5.0,1,4,2,26,5.0,23,8,236,-1.4458373497223467,-0.29400417391623096,55,0
8432,35,Female,Single,Bachelor,Finance,Sales,Analyst,2,28,11,1,4,0,166916.0,15,28,3,5,8,18,6,7,71,1.0,5,2,4,32,4.0,13,18,141,0.18725940404680977,-0.26777352187317127,47,1
8433,44,Male,Divorced,Master,Engineering,Sales,Manager,2,1,3,3,8,13,38773.0,14,35,3,3,12,0,21,14,23,4.0,3,1,3,94,3.0,14,19,220,-1.1953712479780452,2.1677982939442555,2,0
8434,53,Female,Married,High School,HR,IT,Consultant,5,3,2,7,0,9,35819.0,8,22,0,1,7,1,1,8,52,3.0,4,1,5,94,1.0,10,12,221,0.7787665946932294,-1.5466488911999194,37,0
8435,40,Male,Single,Master,Finance,IT,Analyst,1,31,1,3,5,9,124258.0,10,39,1,1,7,16,23,18,51,3.0,4,1,3,84,3.0,3,16,212,1.1164056287902122,-0.4566611744952117,58,0
8436,49,Male,Married,Master,Engineering,HR,Manager,5,20,9,7,6,7,41215.0,27,32,2,5,11,11,16,5,3,1.0,5,4,5,30,2.0,21,11,202,-0.3546089696244057,-1.439573954029793,16,0
8437,27,Female,Married,Bachelor,Marketing,IT,Manager,1,16,11,3,1,0,116132.0,15,15,2,5,9,5,29,16,59,,5,2,5,16,5.0,14,1,270,1.1271953358890092,0.46785357069973693,46,0
8438,28,Female,Divorced,Bachelor,Business,Operations,Consultant,1,12,3,7,5,1,192383.0,7,35,2,2,8,10,4,5,44,1.0,2,1,5,2,5.0,7,19,205,0.32291010735617737,-0.3268521602826749,11,0
8439,55,Male,Single,Bachelor,Marketing,HR,Engineer,5,31,14,2,0,11,585495.0,29,27,3,5,11,13,5,13,63,2.0,4,4,2,34,4.0,22,12,310,-1.993395331640154,-0.0045525667222484105,18,0
8440,23,Male,Married,Master,Business,Finance,Analyst,4,2,13,3,2,6,57462.0,20,23,3,5,4,8,12,8,6,4.0,5,1,1,6,1.0,4,9,278,-0.10497536159012928,0.8886132545583793,22,0
8441,58,Female,Married,Bachelor,IT,IT,Manager,5,30,12,9,1,3,183173.0,5,3,2,2,11,2,13,18,64,5.0,3,2,1,24,,11,6,212,-0.5207372906345239,1.146158843019038,10,0
8442,51,Male,Single,High School,Marketing,Finance,Consultant,3,30,16,8,6,12,29004.0,21,12,2,1,8,18,21,5,75,3.0,4,1,1,53,3.0,11,19,164,0.12667670466112105,-1.3769072061524605,35,1
8443,53,Female,Married,Master,IT,HR,Manager,3,0,4,4,8,2,114216.0,7,27,1,5,2,13,25,2,68,5.0,4,3,5,49,3.0,19,6,273,-2.0421863583775397,-1.5643180659086653,41,0
8444,54,Female,Single,Bachelor,Business,Operations,Consultant,3,27,9,2,2,4,52604.0,21,29,2,3,6,12,7,16,32,2.0,5,1,2,32,4.0,7,11,218,-1.4674690995277992,-0.5016032584441872,46,0
8445,34,Male,Married,Master,HR,Operations,Consultant,3,22,9,2,2,4,43122.0,14,21,2,1,3,14,4,0,88,5.0,1,3,1,78,3.0,7,1,133,-0.9767435644326524,0.19303953760941717,3,1
8446,57,Female,Married,High School,HR,IT,Manager,1,4,16,3,8,2,,9,30,2,1,0,18,27,1,55,1.0,5,5,5,66,1.0,16,5,183,-0.19464161184544537,0.29198412664353296,27,1
8447,57,Male,Married,Master,Engineering,Operations,Consultant,1,0,18,1,8,0,108117.0,23,6,2,4,0,7,13,10,88,5.0,4,5,2,60,5.0,9,7,290,1.0907844629085501,-0.023731486751961735,47,0
8448,29,Female,Single,Bachelor,Marketing,Sales,Analyst,5,15,11,6,7,3,103854.0,24,12,2,3,11,10,11,5,25,5.0,2,1,4,58,4.0,7,17,126,0.10336279352525873,-0.4720621905702997,27,0
8449,38,Female,Divorced,Master,Marketing,HR,Consultant,2,10,1,6,2,10,193288.0,9,38,2,5,5,5,10,9,20,2.0,4,4,2,15,2.0,4,18,286,0.3402223922740784,-1.2467653040517213,50,1
8450,57,Male,Single,Bachelor,Engineering,Operations,Engineer,2,35,2,8,9,5,42913.0,7,28,2,3,12,12,17,6,63,2.0,4,4,3,77,5.0,12,15,216,-1.531634738171087,0.5995214504897864,40,0
8451,36,Female,Married,Bachelor,Engineering,HR,Engineer,1,36,14,7,5,3,66925.0,11,37,1,2,12,6,8,7,29,5.0,2,4,2,18,2.0,12,12,252,-0.11848278395238414,2.8005381451193823,8,0
8452,20,Male,Married,Bachelor,Finance,HR,Consultant,4,15,12,2,3,14,58751.0,20,27,3,5,2,16,20,8,29,4.0,3,4,5,55,4.0,4,3,221,-0.9472536850509189,0.15099804704614997,43,0
8453,35,Female,Divorced,Master,HR,Sales,Analyst,1,11,3,4,5,0,42374.0,23,16,2,1,10,8,25,8,87,5.0,4,4,1,51,,17,12,293,0.706263929819454,-0.4264714317990692,58,0
8454,36,Female,Married,Bachelor,Finance,IT,Executive,4,29,13,7,7,1,44880.0,19,23,1,1,7,12,18,19,98,4.0,1,3,4,40,4.0,16,3,143,-0.9331521048840127,-0.19549123093955212,1,0
8455,23,Female,Single,PhD,Business,HR,Executive,2,3,12,7,4,7,91769.0,29,13,3,5,6,9,18,3,43,5.0,4,1,1,24,3.0,5,9,232,0.014463071970714855,-0.8635391190616345,58,0
8456,33,Female,Married,Bachelor,HR,Sales,Analyst,1,37,6,1,3,12,178347.0,23,6,1,3,10,18,0,6,58,5.0,4,1,2,68,4.0,14,17,269,0.05955650546510007,1.6051321441346398,30,0
8457,25,Male,Single,Master,Marketing,Operations,Engineer,5,7,13,0,9,4,52547.0,15,0,1,5,14,11,18,10,81,5.0,2,1,3,64,4.0,9,15,281,-1.5388487242729507,1.6292698490639974,35,0
8458,35,Female,Single,Bachelor,Engineering,Finance,Consultant,3,7,5,4,1,11,170475.0,20,4,1,5,9,18,9,10,18,3.0,2,4,3,73,4.0,6,5,190,0.1568493878150036,0.732129798629174,27,0
8459,56,Female,Divorced,Bachelor,Engineering,IT,Manager,2,20,4,0,0,2,71542.0,13,10,1,5,10,5,5,11,55,,3,4,3,29,1.0,19,14,185,-0.3028691692517123,1.3038075968952076,9,0
8460,29,Female,Married,Master,HR,Finance,Consultant,1,39,12,6,0,1,122284.0,25,20,3,1,12,13,2,7,18,4.0,4,5,2,35,1.0,14,11,174,0.01791894238071306,-1.525126694815241,8,1
8461,27,Male,Single,High School,IT,Sales,Consultant,1,7,5,7,8,5,42567.0,24,27,1,4,14,18,1,13,60,5.0,3,3,2,77,5.0,9,4,211,-0.24135681382114516,0.5581033395278253,6,1
8462,24,Male,Married,Bachelor,Finance,HR,Executive,3,28,16,5,8,11,182011.0,16,12,2,3,7,5,28,9,8,3.0,3,1,2,16,3.0,5,10,237,0.7660161776112293,0.20843700917073335,25,0
8463,18,Male,Single,Bachelor,HR,Sales,Consultant,2,14,7,2,9,14,118081.0,16,35,3,5,3,1,28,3,2,2.0,4,1,4,11,2.0,24,3,142,-0.3721533958463323,-0.12998822569690172,38,0
8464,53,Male,Single,Bachelor,HR,IT,Executive,5,13,6,9,1,5,100181.0,18,33,1,4,5,10,13,4,62,5.0,2,2,5,57,3.0,7,3,193,-0.47293614211129176,0.23918044308717815,19,0
8465,38,Female,Single,Bachelor,IT,IT,Manager,5,37,13,0,0,12,54664.0,11,30,3,3,6,13,23,1,50,1.0,4,5,1,9,1.0,10,18,233,1.008370355511571,2.308547377006611,43,0
8466,54,Female,Married,Bachelor,Engineering,Operations,Consultant,5,9,2,1,5,3,25586.0,6,20,0,3,3,10,20,17,81,3.0,4,1,3,3,3.0,12,6,150,1.3176029579644273,0.9580442556117933,4,0
8467,41,Female,Married,Bachelor,Marketing,Sales,Analyst,2,26,17,1,4,3,69781.0,25,6,3,5,9,5,13,9,35,3.0,3,1,4,11,2.0,22,7,208,1.177248070232014,-0.7547971016488488,13,0
8468,42,Male,Married,Bachelor,Marketing,IT,Consultant,5,39,14,9,1,12,124685.0,29,29,0,3,7,11,11,13,58,1.0,5,4,3,30,3.0,12,13,271,-0.9199054902595111,-0.312169705487572,42,0
8469,24,Male,Single,Master,IT,Sales,Analyst,4,26,14,1,4,9,24312.0,23,30,2,4,8,2,13,11,48,4.0,4,2,3,42,5.0,21,15,184,0.7019169559408835,-0.5228735250019875,24,0
8470,59,Female,Married,High School,Finance,Operations,Executive,1,39,18,9,1,3,30722.0,28,25,0,2,4,5,10,11,23,4.0,3,3,5,83,1.0,8,16,192,1.2617100459922925,0.05160812380964095,15,0
8471,34,Female,Married,Bachelor,Business,Operations,Consultant,4,34,18,4,1,13,101919.0,23,22,0,5,2,19,24,2,71,3.0,3,2,5,94,1.0,5,10,266,0.8970417842227989,-0.42544539494266975,53,0
